Phi [deg],data
-90,-6,-6,-8,-6,-6,-8,-6,-4,-6,-4,-4,-6,-2,-6,-6,-4,2,-6,-6,-4
-88,-2,-4,-4,-4,-4,-4,-2,-2,4,-4,-4,-4,-4,-4,-4,-4,-2,-6,-4,-4
-86,-2,-2,-4,-4,-2,-2,-6,-4,-4,-2,0,-2,-6,20,-4,-2,-4,-2,-4,-2
-84,0,-2,-4,0,0,-4,-2,-2,-2,-6,-4,-2,-2,0,0,2,0,-2,-4,0
-82,0,0,-2,0,0,2,2,2,0,0,2,0,0,0,0,2,0,0,0,0
-80,0,0,-4,2,0,6,2,-2,0,2,2,-2,2,-2,2,0,2,0,2,2
-78,2,2,0,2,2,2,0,2,2,2,4,0,2,-10,2,2,4,-2,2,2
-76,2,4,4,2,4,2,2,2,2,2,0,4,2,2,2,0,2,4,4,2
-74,2,4,6,2,2,0,4,4,2,4,4,4,4,4,0,4,4,4,6,6
-72,0,6,2,2,2,6,4,4,2,8,4,0,0,4,2,2,4,-4,2,2
-70,-4,0,0,0,0,2,6,4,4,6,-20,4,4,2,4,-2,6,4,2,4
-68,4,-4,4,2,4,4,4,-4,2,2,2,2,2,0,2,2,-2,0,0,2
-66,2,6,6,4,2,-4,0,2,2,0,0,0,-6,2,2,2,0,0,0,2
-64,-6,-6,-4,0,2,0,2,0,0,2,-4,2,2,2,4,0,2,2,2,4
-62,2,-2,0,-20,-2,-2,-2,-2,-2,0,-2,0,2,0,2,-2,-2,-2,0,2
-60,-2,-2,0,0,-2,2,-6,-6,-2,-2,-2,0,0,2,-2,-4,2,-2,-2,-4
-58,-4,-2,-2,-2,-2,-2,-2,-4,-2,-2,-2,-4,-2,-2,-2,-6,-4,-2,-2,-4
-56,-8,-2,20,14,2,-4,-4,-6,-2,4,-4,-2,-2,-2,-4,2,-8,-4,-4,-4
-54,-4,-4,-6,-6,-6,-6,-6,-6,-4,-2,-2,-2,-4,-4,-2,-2,-6,-6,-6,-6
-52,-8,-6,-6,-6,-6,-8,-12,-8,-6,-6,-2,-12,-12,-6,-6,-6,-2,-6,-4,-4
-50,-8,-12,-8,-10,-10,-8,-4,-8,-6,-8,-6,-6,-8,-6,-4,-6,-4,-6,-6,-6
-48,-6,-8,-8,-8,-8,-6,-8,-8,-8,-6,-8,-8,-8,-8,-8,-12,-10,-4,-4,-8
-46,-14,-6,-8,-2,-12,-12,-12,-10,-10,-8,-10,0,-8,-10,10,-8,-8,-6,-10,-6
-44,-2,-8,-8,-8,-12,-12,-8,-4,-8,-8,-8,-8,-4,-10,-10,-10,-8,-8,-8,-10
-42,-10,-10,-10,-8,-12,-10,-10,-12,-10,0,-8,-8,14,12,12,-14,-10,-12,-12,-12
-40,-8,-10,2,2,-2,-12,-26,-10,-12,-6,-12,-10,-8,-8,-8,-10,-10,-10,-4,-4
-38,-4,-4,-10,-8,-10,-10,-12,-10,-8,-12,-4,-10,-10,-10,10,-10,-12,-12,-10,-12
-36,-8,-8,-10,-10,0,0,-10,-12,-10,-10,-8,-6,-8,-8,-12,-10,-6,-6,-8,-10
-34,-4,-4,-14,-10,-10,-10,-4,-10,-10,-10,-10,-12,-10,-10,-8,-12,-6,-6,-10,-4
-32,-10,-8,-10,-10,-10,-20,-10,-10,-6,-10,-10,-10,-10,-8,-6,-6,-6,-8,2,-4
-30,-6,-10,-8,-10,-8,-8,-8,-8,-6,-12,-10,-6,-10,-10,-8,-6,-6,-6,-6,-6
-28,-6,-8,-8,-8,-6,-8,4,-4,-4,-2,-4,-8,-12,-12,-8,-8,-8,-12,-8,-12
-26,-12,-12,-8,-8,-8,-8,-8,-2,-8,-8,-10,-8,-8,-8,-8,-8,-8,-4,-4,-6
-24,-8,-6,-6,-10,-6,-8,-8,-8,-8,-8,-6,-8,-2,-6,-4,-6,-6,-8,-8,-4
-22,-4,-4,-4,-8,-8,-8,-8,-6,-10,-10,-10,-10,-6,-8,-8,-10,-12,-6,-6,-4
-20,-4,-4,-2,-2,-6,-6,-8,-6,-6,-6,4,-8,-10,-8,-4,-4,-6,2,-4,-8
-18,-4,-8,-8,-8,-6,-6,-6,-6,-6,-4,-2,-4,0,-20,-4,-6,-6,-8,-8,-8
-16,-6,-2,-2,-6,-2,-2,-2,-2,-4,-4,-4,-4,-4,-8,-6,-8,-8,-8,-6,-6
-14,0,0,0,0,-6,-6,-4,-8,-4,-8,-4,-2,-6,-4,-4,-10,-4,-4,-2,-2
-12,-4,-6,-4,-4,-2,-2,0,-2,0,-6,-6,-4,-8,-4,4,-2,-2,4,-2,-2
-10,-2,-6,-4,-6,-4,-8,0,18,-8,-2,-4,-2,-6,-4,-2,-2,-8,-4,-2,-2
-8,-2,-2,-8,0,2,14,-4,-6,-4,-4,-2,-8,-8,18,-4,-2,-4,-4,-6,2
-6,-8,-2,-2,0,-4,-6,-4,-4,-2,-4,0,0,-4,-4,-2,-6,-2,-2,4,0
-4,-4,-4,-4,-4,-2,-4,-2,2,2,0,-4,0,0,2,0,0,0,0,-4,-4
-2,-4,-8,-4,0,-2,-4,-4,-6,-2,-2,-10,0,-2,-2,-2,-2,0,-2,-24,0
0,-2,-4,-4,-2,0,2,-2,-4,-4,-4,-6,-4,-2,-4,0,0,-8,-2,-4,-4
2,-2,-4,-4,-8,-8,-2,-4,-2,-4,-4,-2,-4,-2,0,-2,-2,-6,0,-4,-4
4,-4,-4,-6,-4,-2,0,-4,2,-4,-4,-2,-4,-4,-4,14,-6,-6,-6,-2,-4
6,0,-4,-6,-8,-2,-4,0,-4,-4,-4,-6,-2,-4,-4,-8,-2,-8,-4,-4,-2
8,-6,-6,-10,0,-6,-2,-6,-6,-6,-4,-6,-4,-4,-4,-4,-6,-6,-4,-4,-12
10,-6,-6,-8,-8,-6,-4,2,-2,0,-4,-4,-2,-2,-8,-4,-6,-8,-12,-6,-8
12,-2,-4,-6,-6,-8,-4,-8,-6,-6,14,-4,-2,-2,-6,-6,-8,-4,-6,-2,-6
