Phi [deg],data
-90,-63.0,-63.0,-61.0,-61.0,-63.0,-61.0,-61.0,-63.0,-63.0,-63.0,-63.0,-61.0,-63.0,-63.0,-63.0,-59.0,-63.0,-61.0,-63.0,-63.0
-88,-61.0,-63.0,-63.0,-63.0,-63.0,-63.0,-65.0,-65.0,-65.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-61.0,-63.0,-63.0
-86,-65.0,-65.0,-63.0,-63.0,-63.0,-63.0,-61.0,-63.0,-63.0,-63.0,-65.0,-65.0,-61.0,-83.0,-63.0,-65.0,-63.0,-63.0,-63.0,-63.0
-84,-65.0,-65.0,-63.0,-65.0,-65.0,-63.0,-65.0,-65.0,-65.0,-61.0,-63.0,-63.0,-63.0,-65.0,-65.0,-65.0,-65.0,-63.0,-63.0,-65.0
-82,-65.0,-65.0,-65.0,-65.0,-65.0,-67.0,-65.0,-65.0,-65.0,-65.0,-67.0,-65.0,-65.0,-65.0,-65.0,-67.0,-65.0,-65.0,-65.0,-65.0
-80,-65.0,-65.0,-61.0,-67.0,-67.0,-71.0,-67.0,-63.0,-65.0,-67.0,-67.0,-63.0,-67.0,-63.0,-67.0,-65.0,-67.0,-65.0,-65.0,-67.0
-78,-67.0,-67.0,-65.0,-67.0,-67.0,-67.0,-65.0,-67.0,-67.0,-67.0,-67.0,-65.0,-67.0,-65.0,-67.0,-67.0,-67.0,-63.0,-67.0,-67.0
-76,-67.0,-69.0,-69.0,-67.0,-69.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-65.0,-67.0,-67.0,-69.0,-67.0
-74,-67.0,-69.0,-69.0,-67.0,-67.0,-67.0,-69.0,-69.0,-67.0,-67.0,-69.0,-69.0,-67.0,-67.0,-65.0,-67.0,-67.0,-69.0,-69.0,-69.0
-72,-63.0,-69.0,-67.0,-67.0,-67.0,-69.0,-69.0,-69.0,-67.0,-69.0,-67.0,-65.0,-65.0,-67.0,-67.0,-67.0,-69.0,-61.0,-67.0,-67.0
-70,-61.0,-67.0,-67.0,-67.0,-67.0,-67.0,-69.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-69.0,-65.0,-71.0,-69.0,-67.0,-69.0
-68,-67.0,-61.0,-67.0,-67.0,-67.0,-67.0,-69.0,-61.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-63.0,-63.0,-67.0,-67.0
-66,-67.0,-71.0,-71.0,-67.0,-67.0,-61.0,-65.0,-67.0,-67.0,-67.0,-67.0,-67.0,-61.0,-67.0,-67.0,-67.0,-65.0,-65.0,-65.0,-67.0
-64,-59.0,-59.0,-63.0,-67.0,-67.0,-65.0,-67.0,-65.0,-65.0,-67.0,-61.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0
-62,-67.0,-65.0,-65.0,-67.0,-65.0,-63.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-67.0,-65.0,-67.0,-65.0,-65.0,-65.0,-65.0,-67.0
-60,-65.0,-65.0,-67.0,-67.0,-65.0,-67.0,-61.0,-61.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-63.0,-67.0,-65.0,-65.0,-63.0
-58,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-63.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-63.0,-65.0,-65.0,-65.0,-65.0
-56,-65.0,-65.0,-87.0,-87.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-61.0,-65.0,-65.0,-65.0
-54,-65.0,-65.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-65.0,-65.0,-65.0,-65.0,-65.0,-67.0,-67.0,-65.0,-65.0,-65.0,-65.0
