Phi [deg],data
-90,-71.0,-71.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-61.0,-61.0,-61.0,-61.0,-61.0,-61.0,-63.0,-63.0,-63.0
-88,-61.0,-61.0,-63.0,-63.0,-59.0,-61.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-59.0,-63.0,-63.0,-63.0
-86,-63.0,-63.0,-59.0,-71.0,-63.0,-63.0,-61.0,-61.0,-63.0,-63.0,-63.0,-69.0,-73.0,-73.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0
-84,-63.0,-63.0,-63.0,-63.0,-61.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-61.0,-63.0,-63.0
-82,-61.0,-61.0,-63.0,-63.0,-63.0,-63.0,-61.0,-61.0,-61.0,-63.0,-63.0,-61.0,-69.0,-67.0,-63.0,-67.0,-71.0,-69.0,-63.0,-63.0
-80,-61.0,-61.0,-61.0,-61.0,-61.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-61.0,-63.0,-63.0,-69.0,-63.0
-78,-63.0,-63.0,-61.0,-63.0,-61.0,-63.0,-63.0,-61.0,-61.0,-63.0,-61.0,-59.0,-61.0,-61.0,-63.0,-63.0,-63.0,-63.0,-61.0,-63.0
-76,-63.0,-63.0,-63.0,-63.0,-61.0,-65.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-61.0,-61.0,-63.0,-63.0,-63.0,-63.0
-74,-61.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-61.0,-63.0,-63.0,-63.0,-61.0,-63.0,-63.0,-61.0,-63.0,-63.0
-72,-63.0,-61.0,-61.0,-63.0,-61.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-65.0,-65.0,-65.0,-61.0,-61.0
-70,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-59.0,-61.0,-63.0,-63.0,-61.0,-63.0,-63.0,-63.0,-63.0,-63.0,-61.0
-68,-63.0,-63.0,-63.0,-63.0,-65.0,-63.0,-61.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-61.0,-63.0,-63.0,-63.0
-66,-63.0,-63.0,-65.0,-65.0,-63.0,-63.0,-65.0,-63.0,-65.0,-63.0,-63.0,-65.0,-63.0,-63.0,-67.0,-67.0,-63.0,-65.0,-65.0,-65.0
-64,-63.0,-63.0,-63.0,-87.0,-63.0,-63.0,-63.0,-63.0,-61.0,-63.0,-65.0,-63.0,-63.0,-65.0,-63.0,-65.0,-65.0,-63.0,-63.0,-63.0
-62,-65.0,-65.0,-65.0,-63.0,-63.0,-63.0,-65.0,-65.0,-65.0,-63.0,-65.0,-63.0,-65.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-65.0
-60,-65.0,-65.0,-83.0,-83.0,-63.0,-65.0,-65.0,-65.0,-65.0,-65.0,-63.0,-63.0,-61.0,-63.0,-65.0,-65.0,-63.0,-65.0,-65.0,-63.0
-58,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-67.0,-65.0,-65.0,-65.0,-65.0,-65.0,-63.0,-65.0,-65.0,-65.0,-65.0,-65.0
-56,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-67.0,-65.0,-63.0,-63.0,-67.0,-63.0,-65.0,-65.0,-65.0,-65.0,-65.0,-67.0,-65.0
-54,-65.0,-65.0,-65.0,-63.0,-67.0,-67.0,-65.0,-65.0,-63.0,-65.0,-65.0,-67.0,-63.0,-65.0,-67.0,-65.0,-65.0,-65.0,-65.0,-65.0
-52,-63.0,-67.0,-65.0,-63.0,-63.0,-63.0,-63.0,-65.0,-65.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-59.0,-65.0,-65.0,-63.0
-50,-65.0,-63.0,-65.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-65.0,-65.0,-65.0,-61.0,-63.0,-65.0,-61.0,-63.0,-61.0,-63.0,-71.0
-48,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-65.0,-63.0,-63.0,-65.0,-65.0,-61.0,-59.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-65.0
-46,-63.0,-63.0,-61.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-61.0,-63.0,-85.0,-85.0,-63.0,-61.0,-63.0,-61.0
-44,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-59.0,-63.0,-63.0
-42,-65.0,-63.0,-61.0,-67.0,-67.0,-63.0,-63.0,-63.0,-63.0,-61.0,-63.0,-63.0,-61.0,-63.0,-59.0,-61.0,-63.0,-61.0,-63.0,-63.0
-40,-63.0,-63.0,-65.0,-63.0,-61.0,-63.0,-63.0,-59.0,-59.0,-61.0,-61.0,-67.0,-61.0,-63.0,-65.0,-63.0,-65.0,-67.0,-63.0,-65.0
-38,-65.0,-65.0,-63.0,-65.0,-67.0,-65.0,-63.0,-67.0,-65.0,-63.0,-67.0,-65.0,-63.0,-65.0,-65.0,-85.0,-67.0,-65.0,-65.0,-65.0
-36,-65.0,-63.0,-67.0,-65.0,-65.0,-65.0,-63.0,-61.0,-67.0,-65.0,-65.0,-65.0,-67.0,-65.0,-65.0,-67.0,-67.0,-65.0,-63.0,-65.0
-34,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-67.0,-65.0,-65.0,-67.0,-65.0,-65.0,-65.0,-65.0,-65.0,-79.0,-65.0,-65.0,-65.0,-65.0
-32,-67.0,-65.0,-65.0,-65.0,-67.0,-65.0,-65.0,-63.0,-63.0,-65.0,-65.0,-65.0,-67.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0
-30,-65.0,-65.0,-65.0,-63.0,-67.0,-67.0,-65.0,-65.0,-65.0,-65.0,-65.0,-63.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-67.0,-65.0
-28,-65.0,-67.0,-69.0,-69.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-63.0,-69.0,-65.0,-63.0,-67.0,-65.0,-65.0,-65.0
-26,-65.0,-67.0,-67.0,-67.0,-67.0,-67.0,-69.0,-67.0,-65.0,-67.0,-65.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-69.0,-67.0
-24,-67.0,-65.0,-65.0,-67.0,-69.0,-69.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-65.0,-67.0,-67.0,-65.0,-67.0,-69.0,-67.0
-22,-67.0,-65.0,-67.0,-65.0,-67.0,-67.0,-67.0,-69.0,-69.0,-69.0,-67.0,-67.0,-67.0,-67.0,-67.0,-65.0,-67.0,-65.0,-69.0,-69.0
-20,-65.0,-69.0,-69.0,-69.0,-67.0,-69.0,-67.0,-67.0,-67.0,-69.0,-65.0,-67.0,-71.0,-69.0,-69.0,-67.0,-67.0,-69.0,-67.0,-69.0
-18,-67.0,-71.0,-69.0,-63.0,-69.0,-71.0,-69.0,-69.0,-69.0,-69.0,-71.0,-67.0,-69.0,-69.0,-69.0,-69.0,-71.0,-65.0,-69.0,-67.0
-16,-69.0,-71.0,-69.0,-69.0,-69.0,-71.0,-71.0,-69.0,-69.0,-69.0,-71.0,-69.0,-69.0,-65.0,-71.0,-65.0,-73.0,-69.0,-73.0,-69.0
-14,-69.0,-73.0,-71.0,-67.0,-67.0,-73.0,-67.0,-73.0,-65.0,-71.0,-65.0,-73.0,-71.0,-73.0,-73.0,-71.0,-71.0,-65.0,-65.0,-71.0
-12,-71.0,-71.0,-71.0,-71.0,-67.0,-67.0,-77.0,-63.0,-75.0,-75.0,-73.0,-75.0,-73.0,-75.0,-71.0,-67.0,-73.0,-73.0,-69.0,-71.0
-10,-73.0,-73.0,-75.0,-75.0,-65.0,-73.0,-71.0,-75.0,-71.0,-71.0,-75.0,-75.0,-75.0,-77.0,-75.0,-75.0,-75.0,-73.0,-73.0,-77.0
-8,-77.0,-77.0,-75.0,-77.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-75.0,-77.0,-75.0,-73.0,-73.0,-73.0,-73.0,-73.0,-73.0,-73.0
-6,-73.0,-75.0,-77.0,-75.0,-75.0,-75.0,-79.0,-77.0,-75.0,-61.0,-77.0,-77.0,-77.0,-73.0,-75.0,-75.0,-75.0,-75.0,-73.0,-75.0
-4,-73.0,-73.0,-75.0,-75.0,-75.0,-75.0,-73.0,-77.0,-77.0,-73.0,-75.0,-75.0,-75.0,-73.0,-73.0,-73.0,-75.0,-75.0,-73.0,-65.0
-2,-75.0,-75.0,-75.0,-61.0,-75.0,-73.0,-71.0,-61.0,-73.0,-75.0,-65.0,-65.0,-75.0,-75.0,-73.0,-73.0,-75.0,-75.0,-75.0,-71.0
0,-71.0,-71.0,-75.0,-73.0,-61.0,-61.0,-71.0,-75.0,-73.0,-73.0,-73.0,-73.0,-71.0,-73.0,-71.0,-71.0,-75.0,-73.0,-73.0,-75.0
2,-61.0,-71.0,-71.0,-71.0,-61.0,-61.0,-61.0,-61.0,-61.0,-67.0,-71.0,-69.0,-73.0,-71.0,-71.0,-65.0,-71.0,-73.0,-71.0,-67.0
4,-69.0,-71.0,-69.0,-69.0,-69.0,-69.0,-69.0,-71.0,-71.0,-71.0,-71.0,-69.0,-71.0,-71.0,-71.0,-71.0,-69.0,-61.0,-61.0,-71.0
6,-71.0,-65.0,-71.0,-69.0,-59.0,-69.0,-69.0,-71.0,-69.0,-69.0,-67.0,-71.0,-69.0,-69.0,-69.0,-59.0,-69.0,-71.0,-71.0,-69.0
8,-69.0,-69.0,-67.0,-69.0,-69.0,-61.0,-73.0,-69.0,-69.0,-65.0,-61.0,-69.0,-67.0,-69.0,-69.0,-69.0,-65.0,-69.0,-69.0,-69.0
10,-69.0,-65.0,-67.0,-67.0,-69.0,-69.0,-61.0,-69.0,-67.0,-69.0,-69.0,-67.0,-69.0,-69.0,-59.0,-69.0,-65.0,-61.0,-69.0,-69.0
12,-69.0,-69.0,-67.0,-67.0,-67.0,-67.0,-65.0,-61.0,-67.0,-67.0,-69.0,-69.0,-61.0,-67.0,-67.0,-67.0,-67.0,-69.0,-69.0,-69.0
14,-67.0,-67.0,-59.0,-67.0,-67.0,-65.0,-67.0,-67.0,-67.0,-67.0,-61.0,-61.0,-67.0,-69.0,-71.0,-69.0,-67.0,-65.0,-69.0,-61.0
16,-67.0,-67.0,-67.0,-67.0,-67.0,-65.0,-61.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-65.0,-65.0,-69.0,-67.0,-69.0,-67.0
18,-69.0,-69.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-65.0,-69.0,-65.0,-67.0,-67.0,-67.0,-67.0,-65.0,-67.0
20,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-61.0,-67.0,-65.0,-67.0,-67.0,-67.0,-67.0,-65.0,-65.0,-67.0,-67.0
22,-67.0,-67.0,-67.0,-65.0,-67.0,-67.0,-65.0,-71.0,-67.0,-67.0,-67.0,-67.0,-67.0,-65.0,-65.0,-67.0,-71.0,-67.0,-63.0,-67.0
24,-67.0,-67.0,-65.0,-65.0,-67.0,-67.0,-65.0,-65.0,-67.0,-89.0,-67.0,-67.0,-65.0,-91.0,-65.0,-67.0,-67.0,-67.0,-67.0,-67.0
26,-67.0,-67.0,-67.0,-65.0,-65.0,-67.0,-67.0,-67.0,-65.0,-65.0,-67.0,-67.0,-65.0,-65.0,-67.0,-65.0,-65.0,-67.0,-65.0,-67.0
