Phi [deg],data
-90,-61.0,-63.0,-65.0,-67.0,-65.0,-67.0,-65.0,-63.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-63.0
-88,-65.0,-65.0,-63.0,-61.0,-63.0,-65.0,-65.0,-67.0,-65.0,-65.0,-63.0,-65.0,-65.0,-65.0,-63.0,-65.0,-63.0,-65.0,-65.0,-67.0
-86,-65.0,-67.0,-67.0,-67.0,-65.0,-63.0,-63.0,-65.0,-65.0,-65.0,-67.0,-67.0,-59.0,-65.0,-65.0,-65.0,-63.0,-65.0,-65.0,-65.0
-84,-65.0,-65.0,-67.0,-65.0,-65.0,-65.0,-65.0,-65.0,-67.0,-65.0,-65.0,-65.0,-67.0,-65.0,-63.0,-63.0,-65.0,-67.0,-59.0,-65.0
-82,-65.0,-65.0,-65.0,-65.0,-67.0,-67.0,-65.0,-65.0,-67.0,-67.0,-67.0,-65.0,-65.0,-67.0,-65.0,-67.0,-85.0,-65.0,-65.0,-67.0
-80,-67.0,-65.0,-65.0,-83.0,-67.0,-65.0,-65.0,-65.0,-61.0,-67.0,-67.0,-65.0,-65.0,-65.0,-65.0,-63.0,-65.0,-67.0,-67.0,-67.0
-78,-65.0,-65.0,-65.0,-67.0,-67.0,-65.0,-65.0,-65.0,-65.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-65.0,-65.0,-65.0,-67.0
-76,-65.0,-65.0,-65.0,-63.0,-65.0,-65.0,-67.0,-65.0,-65.0,-65.0,-67.0,-67.0,-63.0,-65.0,-65.0,-67.0,-65.0,-65.0,-65.0,-65.0
-74,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-67.0,-67.0,-67.0,-65.0,-65.0
-72,-65.0,-67.0,-65.0,-65.0,-63.0,-65.0,-65.0,-63.0,-65.0,-69.0,-65.0,-65.0,-65.0,-67.0,-65.0,-65.0,-67.0,-67.0,-61.0,-63.0
-70,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-63.0,-63.0,-65.0,-65.0,-65.0,-67.0,-65.0,-65.0,-63.0,-65.0,-67.0,-65.0,-65.0
-68,-65.0,-63.0,-65.0,-61.0,-65.0,-67.0,-67.0,-67.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-63.0,-65.0,-65.0,-61.0
-66,-63.0,-63.0,-63.0,-65.0,-65.0,-65.0,-63.0,-65.0,-63.0,-65.0,-65.0,-65.0,-63.0,-65.0,-63.0,-65.0,-65.0,-65.0,-65.0,-65.0
-64,-65.0,-65.0,-65.0,-61.0,-61.0,-65.0,-63.0,-63.0,-65.0,-61.0,-63.0,-65.0,-63.0,-63.0,-63.0,-63.0,-63.0,-65.0,-65.0,-63.0
-62,-63.0,-63.0,-63.0,-65.0,-59.0,-65.0,-63.0,-65.0,-65.0,-63.0,-63.0,-63.0,-61.0,-63.0,-63.0,-63.0,-63.0,-61.0,-61.0,-59.0
-60,-65.0,-67.0,-61.0,-61.0,-63.0,-63.0,-63.0,-63.0,-63.0,-65.0,-65.0,-61.0,-61.0,-63.0,-65.0,-65.0,-61.0,-63.0,-61.0,-67.0
