Phi [deg],data
28,-4,-2,-6,-4,-4,-12,-12,-10,-4,-4,-4,-4,-6,-4,-4,-4,-6,-8,-6,-4
30,14,-2,-6,-2,-6,-8,-16,0,-12,-6,-2,-2,-2,-6,-6,-4,-4,-4,-4,-6
32,-4,-4,-4,-2,-4,-6,-4,-4,-2,-4,-4,-2,-4,0,-4,-2,-4,-16,-6,-6
34,-2,-2,-4,-2,-2,20,-4,-2,-2,-2,-4,-4,-4,-10,-10,-4,-2,-4,-30,-6
36,-4,-2,-4,-2,-4,-4,0,-4,-6,2,-2,-2,-2,-4,-2,-2,-6,-4,0,-8
38,-8,-8,-4,-2,-2,-2,-4,0,-2,-4,-2,-2,-2,-4,-4,-4,2,-2,-2,-2
40,20,-2,-4,-4,0,0,-4,-2,-2,-2,-6,-6,-2,-4,-6,-6,14,0,-2,0
42,2,-4,-4,-2,0,4,4,-18,0,-8,2,-6,-2,-2,-8,-8,-8,-6,0,0
44,-4,0,0,-8,-8,-6,2,0,-26,0,-2,0,2,2,2,2,-2,-2,0,-2
46,4,4,2,-2,4,2,0,-24,0,2,0,-2,0,0,0,-14,4,0,0,-8
48,-4,-8,0,-6,-2,-2,0,-8,0,0,4,4,-2,-2,-2,0,2,0,2,-6
50,0,0,2,0,4,2,0,-2,8,2,2,-4,-4,2,-2,-6,4,0,0,2
52,2,2,2,-2,2,2,0,2,2,-4,4,-4,2,0,2,4,2,22,6,4
54,2,-4,-6,-20,4,-4,2,4,12,4,2,2,2,2,2,2,2,4,-6,0
56,2,6,4,4,2,-4,-4,-2,2,4,4,-8,2,2,6,8,2,4,2,2
58,4,-2,4,4,0,6,4,4,2,2,4,4,2,2,2,6,6,2,4,4
60,4,4,6,6,8,24,4,4,-4,4,-4,6,6,4,4,6,4,2,4,4
62,6,6,-4,4,-4,4,10,4,4,6,-16,4,4,4,4,6,-18,4,-4,-4
64,6,4,4,4,2,6,6,4,4,6,6,8,-4,6,6,6,4,4,4,6
66,-4,6,6,6,6,6,-4,4,4,6,8,6,6,6,2,2,6,6,-2,4
68,4,8,6,8,2,6,6,6,6,6,6,4,8,6,6,8,6,6,8,6
70,4,4,-8,0,6,4,8,0,6,-2,0,14,4,6,8,6,8,4,6,0
72,4,8,2,2,6,6,6,2,8,6,6,10,8,4,4,4,8,8,6,4
74,4,4,-2,6,6,2,8,4,-14,6,0,2,8,4,4,8,-4,10,2,-22
76,2,-2,2,4,4,4,-2,2,14,-10,6,8,-2,-4,10,6,2,8,6,6
78,6,4,-4,-4,-2,-2,-2,6,-2,6,2,6,0,4,4,6,4,4,2,6
80,4,4,4,0,-2,-2,-4,6,-10,-8,-6,6,6,6,6,8,6,8,0,4
82,6,6,2,0,6,6,2,-6,4,6,6,6,4,2,8,8,-4,6,6,6
84,6,0,-6,-6,4,4,4,2,4,-4,-14,8,4,6,6,10,6,4,4,4
86,4,4,0,6,4,8,4,2,6,-6,-6,10,2,2,2,6,2,4,6,8
88,2,4,2,2,6,6,4,4,4,4,4,6,6,0,4,8,6,4,0,0
90,4,8,12,4,10,-12,-12,-22,4,12,6,4,4,6,-4,8,2,2,2,4
