Phi [deg],data
-90,-65.0,-67.0,-65.0,-67.0,-67.0,-67.0,-67.0,-65.0,-67.0,-67.0,-67.0,-63.0,-67.0,-65.0,-63.0,-65.0,-67.0,-67.0,-67.0,-63.0
-88,-67.0,-65.0,-65.0,-63.0,-67.0,-63.0,-67.0,-67.0,-67.0,-67.0,-67.0,-63.0,-67.0,-63.0,-63.0,-63.0,-67.0,-67.0,-67.0,-67.0
-86,-67.0,-65.0,-65.0,-63.0,-65.0,-65.0,-65.0,-65.0,-65.0,-67.0,-67.0,-63.0,-63.0,-63.0,-63.0,-63.0,-67.0,-63.0,-65.0,-63.0
-84,-65.0,-61.0,-63.0,-63.0,-63.0,-63.0,-65.0,-65.0,-65.0,-63.0,-63.0,-63.0,-65.0,-65.0,-63.0,-65.0,-65.0,-65.0,-67.0,-63.0
-82,-67.0,-65.0,-63.0,-63.0,-63.0,-63.0,-65.0,-63.0,-91.0,-65.0,-67.0,-65.0,-81.0,-81.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0
-80,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-63.0,-63.0,-87.0,-65.0,-65.0,-67.0,-65.0,-63.0,-65.0,-63.0,-63.0,-63.0,-61.0
-78,-65.0,-63.0,-65.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-61.0,-63.0,-63.0,-63.0,-63.0,-65.0,-65.0,-65.0,-65.0,-65.0
-76,-65.0,-63.0,-63.0,-61.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-65.0,-63.0,-63.0,-63.0,-63.0,-63.0,-65.0,-61.0,-63.0
-74,-61.0,-65.0,-65.0,-65.0,-65.0,-63.0,-65.0,-63.0,-65.0,-61.0,-65.0,-63.0,-63.0,-61.0,-65.0,-63.0,-63.0,-63.0,-65.0,-63.0
-72,-63.0,-65.0,-65.0,-63.0,-63.0,-63.0,-65.0,-65.0,-65.0,-63.0,-63.0,-87.0,-63.0,-63.0,-65.0,-63.0,-63.0,-63.0,-61.0,-63.0
-70,-63.0,-63.0,-63.0,-63.0,-65.0,-65.0,-65.0,-61.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0
-68,-63.0,-63.0,-65.0,-63.0,-63.0,-65.0,-65.0,-65.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-67.0,-63.0,-63.0,-63.0
-66,-63.0,-63.0,-63.0,-65.0,-63.0,-65.0,-63.0,-67.0,-63.0,-67.0,-65.0,-65.0,-63.0,-63.0,-63.0,-63.0,-65.0,-63.0,-65.0,-63.0
-64,-67.0,-65.0,-65.0,-67.0,-65.0,-67.0,-61.0,-63.0,-65.0,-67.0,-63.0,-63.0,-65.0,-67.0,-65.0,-63.0,-67.0,-63.0,-65.0,-65.0
-62,-65.0,-65.0,-63.0,-63.0,-67.0,-61.0,-65.0,-65.0,-65.0,-63.0,-67.0,-65.0,-63.0,-67.0,-65.0,-63.0,-63.0,-71.0,-63.0,-63.0
-60,-65.0,-65.0,-63.0,-63.0,-65.0,-67.0,-67.0,-63.0,-63.0,-65.0,-65.0,-65.0,-63.0,-65.0,-65.0,-63.0,-65.0,-65.0,-69.0,-63.0
-58,-63.0,-67.0,-67.0,-67.0,-67.0,-67.0,-67.0,-65.0,-67.0,-67.0,-69.0,-67.0,-67.0,-67.0,-69.0,-67.0,-65.0,-67.0,-67.0,-67.0
-56,-67.0,-65.0,-67.0,-69.0,-67.0,-67.0,-65.0,-91.0,-69.0,-67.0,-67.0,-69.0,-63.0,-67.0,-65.0,-65.0,-67.0,-65.0,-69.0,-69.0
-54,-67.0,-65.0,-65.0,-65.0,-65.0,-67.0,-65.0,-65.0,-67.0,-67.0,-67.0,-67.0,-67.0,-71.0,-65.0,-65.0,-65.0,-69.0,-65.0,-71.0
-52,-69.0,-69.0,-69.0,-71.0,-71.0,-69.0,-67.0,-63.0,-67.0,-69.0,-67.0,-67.0,-65.0,-71.0,-69.0,-69.0,-71.0,-71.0,-69.0,-67.0
-50,-71.0,-71.0,-69.0,-73.0,-71.0,-71.0,-69.0,-69.0,-67.0,-65.0,-69.0,-69.0,-69.0,-69.0,-69.0,-71.0,-71.0,-69.0,-71.0,-71.0
